id	unitCode	title	media_count	media_id	object_type	medium	artist	date	topics
edanmdm-saam_1985.66.363	SAAM	View on the Missouri, Alluvial Banks Falling in, 600 Miles above St. Louis	1.0	SAAM-1985.66.363_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Western|Landscapes|Missouri River|Rivers
edanmdm-saam_1929.6.142	SAAM	Niagara Falls	1.0	SAAM-1929.6.142_2	Painting	oil on canvas	John Henry Twachtman, born Cincinnati, OH 1853-died Gloucester, MA 1902	ca. 1894	Landscapes|Waterfalls|Niagara Falls
edanmdm-saam_1985.66.589-U	SAAM	Landscape Background	1.0	SAAM-1985.66.589-U_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1846-1848	Western|Landscapes
edanmdm-saam_1983.95.29	SAAM	Kansas City, Kansas	1.0	SAAM-1983.95.29_1	Painting	watercolor and pencil on paper mounted on paperboard	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	1897	Landscapes
edanmdm-saam_1993.50	SAAM	The Flight into Egypt	1.0	SAAM-1993.50_1	Painting	oil on canvas	George Hitchcock, born Providence, RI 1850-died Marken Island, Netherlands 1913	1892	Landscapes|Animals|Mule|Mary, Blessed Virgin, Saint|Joseph|Religion|Flight of Jesus Christ into Egypt|Plains|Bible, N.T.|Jesus Christ
edanmdm-saam_1950.2.25A	SAAM	Crumpled and Withered Leaf Edge Mimicking Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.25A_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1962.13.66	SAAM	Bell Tower, Hotel San Dominico (Old Monastery, Taormina, Sicily)	1.0	SAAM-1962.13.66_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1933	Commercial|Monastery|Sicily|Landscapes|Architecture|Religion|Bell tower|Hotel San Dominico|Taormina|Hotel
edanmdm-saam_1983.95.75	SAAM	Untitled (sunset with quarter moon and farmhouse)	1.0	SAAM-1983.95.75_1	Painting	oil on wood	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1883	Sunset|Path|Landscapes|Roads|Architecture|Moon|Outer space|Farmhouse|Domestic|Time
edanmdm-saam_1909.7.64	SAAM	Round Hill Road	1.0	SAAM-1909.7.64_1	Painting	oil on canvas	John Henry Twachtman, born Cincinnati, OH 1853-died Gloucester, MA 1902	ca. 1890-1900	Weather|Landscapes|Round Hill Road|Snow|Roads|Greenwich
edanmdm-saam_1983.95.107	SAAM	Train	1.0	SAAM-1983.95.107_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	ca. 1875-1880	Bridges|Trains|Landscapes|Architecture|Rivers|Vehicles
edanmdm-saam_1909.9.6	SAAM	Old Church at Giverny	1.0	SAAM-1909.9.6_1	Painting	oil on canvas	Theodore Robinson, born Irasburg, VT 1852-died New York City 1896	1891	Landscapes|Architecture|Religion|Church buildings
edanmdm-saam_1909.7.45	SAAM	Evening on the Thames	1.0	SAAM-1909.7.45_2	Painting	oil on canvas	Homer Dodge Martin, born Albany, NY 1836-died St. Paul, MN 1897	ca. 1876	Landscapes|Evening|Architecture|Government|Time|Cityscapes|Rivers|River Thames|Parliament
edanmdm-saam_1916.6.43	SAAM	Edge of a Stream	1.0	SAAM-1916.6.43_1	Painting	oil on canvas	Eliphalet Fraser Andrews, born Steubenville, OH 1835-died Washington, DC 1915	n.d.	Landscapes|Architecture|Domestic|Rivers
edanmdm-saam_1927.5.8	SAAM	Temple of Nike Apteros	1.0	SAAM-1927.5.8_1	Painting	watercolor	Henry Bacon, born Haverhill, MA 1839-died Cairo, Egypt 1912	n.d.	Landscapes|Architecture|Temple
edanmdm-saam_1978.110	SAAM	(Landscape)	1.0	SAAM-1978.110_1	Painting	oil on wood	J. Alden Weir, born West Point, NY 1852-died New York City 1919	after 1900	Trees|Landscapes|Summer|Seasons
edanmdm-saam_1916.6.44	SAAM	Poppies	1.0	SAAM-1916.6.44_1	Painting	oil on canvas	Eliphalet Fraser Andrews, born Steubenville, OH 1835-died Washington, DC 1915	n.d.	Poppy|Landscapes|Plants
edanmdm-saam_1910.9.7	SAAM	Gathering Mists	1.0	SAAM-1910.9.7_1	Painting	oil on canvas	Charles Warren Eaton, born Albany, NY 1857-died Glen Ridge, NJ 1937	1905	Trees|Weather|Landscapes|Fog
edanmdm-saam_1909.7.63	SAAM	November	1.0	SAAM-1909.7.63_1-000001	Painting	oil on wood	Dwight W. Tryon, born Hartford, CT 1849-died South Dartmouth, MA 1925	1904-1905	Trees|Landscapes|Autumn|Seasons
edanmdm-saam_1983.90.236	SAAM	Landscape	1.0	SAAM-1983.90.236_1	Painting	oil on paperboard	Unidentified	n.d.	Trees|Landscapes
edanmdm-saam_1967.144	SAAM	The Birches of the Catskills	1.0	SAAM-1967.144_1	Painting	oil on canvas mounted on paperboard	Worthington Whittredge, born Springfield, OH 1820-died Summit, NJ 1910	ca. 1875	Water|Mountains|Trees|Landscapes|Catskill Mountains|Birch tree
edanmdm-saam_1930.12.58	SAAM	Venetian Freight Boats	1.0	SAAM-1930.12.58_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.	Boats and boating|Landscapes|Waterscapes
edanmdm-saam_1953.14.3	SAAM	St. Gervais	1.0	SAAM-1953.14.3_1	Painting	oil on canvas	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Architecture|Religion|Cityscapes|Rivers|Seine River|Church buildings
edanmdm-saam_1973.30	SAAM	Italy--The Mediterranean	1.0	SAAM-1973.30_1	Painting	opaque watercolor on paper	William de Leftwich Dodge, born Liberty, VA 1867-died New York City 1935	1932	Boats and boating|Landscapes|Architecture|Sailboats|Mediterranean Sea|Waterscapes|Sea
edanmdm-saam_1916.6.47	SAAM	Trees beside a Stream	1.0	SAAM-1916.6.47_1	Painting	oil on canvas	Eliphalet Fraser Andrews, born Steubenville, OH 1835-died Washington, DC 1915	n.d.	Trees|Landscapes|Rivers
edanmdm-saam_1909.7.80	SAAM	Spring	1.0	SAAM-1909.7.80_1	Painting	oil on canvas	Alexander H. Wyant, born Evans Creek, OH 1836-died New York City 1892	n.d.	Landscapes|Seasons|Spring
edanmdm-saam_1950.2.20B	SAAM	"""Mirror-Back"" Caterpillar, study for book Concealing Coloration in the Animal Kingdom"	1.0	SAAM-1950.2.20B_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1983.95.184	SAAM	Lions in the Desert	1.0	SAAM-1983.95.184_2	Painting	oil on canvas mounted on plywood	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	ca. 1897-1900	Landscapes|Cats|Animals|Deserts
edanmdm-saam_1961.5.2	SAAM	Doorway (San Marco, Venice)	1.0	SAAM-1961.5.2_3	Painting	oil on wood panel	Jose Villegas Y Cordero, Spanish, born Seville, Spain 1848-died Madrid, Spain 1922	1891	St. Mark's Cathedral|Architecture|Column|Religion|Cityscapes|Detail
edanmdm-saam_1966.34.3	SAAM	Watercolor no. 6, Blue Coast	1.0	SAAM-1966.34.3_1	Painting	watercolor	Allen Tucker, born Brooklyn, NY 1866-died New York City 1939	1936	Landscapes|Coasts
edanmdm-saam_1968.154.85	SAAM	Leadville, Colorado	1.0	SAAM-1968.154.85_1	Painting	oil on canvas	Harriet A. Harris, n.d.	ca. 1880	Mountains|Landscapes|Cities and towns|Rocks|Leadville
edanmdm-saam_1983.83.276	SAAM	Old Bridge near Bettws-y-Coed, North Wales	1.0	SAAM-1983.83.276_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899	Bridges|Landscapes|Architecture|Wales|Bettws-y-Coed|Rivers
edanmdm-saam_1909.7.11	SAAM	Shinnecock Hills	1.0	SAAM-1909.7.11_1	Painting	oil on canvas	William Merritt Chase, born Williamsburg, IN 1849-died New York City 1916	ca. 1895	Landscapes|Coasts|Roads|Long Island
edanmdm-saam_1983.83.270	SAAM	Venice	1.0	SAAM-1983.83.270_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Landscapes|Coasts|Waterscapes
edanmdm-saam_1962.13.30	SAAM	San Giorgio Maggiore, Venice	1.0	SAAM-1962.13.30_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1898	Landscapes|Coasts|Architecture|Religion|San Giorgio Maggiore|Islands|Church of San Giorgio Maggiore|Waterscapes
edanmdm-saam_1983.95.103	SAAM	The Old Homestead	1.0	SAAM-1983.95.103_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.	Landscapes|Architecture|Domestic|Dwellings
edanmdm-saam_1933.4.11	SAAM	View of Cathedral and Palaces	1.0	SAAM-1933.4.11_1	Painting	watercolor	Unidentified	n.d.	Landscapes|Architecture|Religion|Castles|Rivers|Church buildings
edanmdm-saam_1964.1.193	SAAM	Untitled	1.0	SAAM-1964.1.193_1	Painting	oil on fiberboard	Unidentified (American)	ca. 1933-1943	Mountains|Landscapes|Valleys|Plains|New Deal, 1933-1939|Works Progress Administration, Federal Art Project
edanmdm-saam_1915.1.1	SAAM	Wooded Landscape	1.0	SAAM-1915.1.1_1	Painting	oil on canvas	Samuel Isham, born New York City 1855-died East Hampton, NY 1914	n.d.	Landscapes|Forests and forestry
edanmdm-saam_1983.95.110	SAAM	Untitled (landscape, man on horse)	1.0	SAAM-1983.95.110_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1884	Weather|Landscapes|Roads|Horsemen and horsewomen|Cloud
edanmdm-saam_1983.95.197	SAAM	Moses in the Bullrushes	1.0	SAAM-1983.95.197_1	Painting	oil on wood panel	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	1921	Landscapes|Nile River|Religion|Bible, O.T.|Moses (Biblical leader)|Rivers
edanmdm-saam_1994.121	SAAM	Washington Sea Eagle	1.0	SAAM-1994.121_2	Painting	oil on canvas	John James Audubon, born Les Cayes, Haiti 1785-died New York City 1851	ca. 1836-1839	Sailing ships|Boats and boating|Landscapes|Coasts|Animals|Architecture|Birds|Eagles
edanmdm-saam_1965.8.1	SAAM	Malmesbury	1.0	SAAM-1965.8.1_1	Painting	watercolor and pencil on paper	Esther Blaikie MacKinnon, Scottish, born Aberdeen, Scotland 1884-died Banchory, Scotland 1934	1922	Bridges|Landscapes|Architecture|Domestic|Cities and towns|Cityscapes|Malmesbury|Rivers|Dwellings
edanmdm-saam_1962.13.20A	SAAM	Latin Quarter, Paris	1.0	SAAM-1962.13.20A_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1880	Roof|Architecture|Cityscapes|Detail
edanmdm-saam_1983.95.15	SAAM	On the Seekonk	1.0	SAAM-1983.95.15_1	Painting	watercolor and pencil on paper mounted on paperboard	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1892	Trees|Landscapes|Seekonk River|Rivers
edanmdm-saam_1952.13.141	SAAM	The Seine at Paris (L'Institute)	1.0	SAAM-1952.13.141_1	Painting	oil on wood	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Landscapes|Architecture|Education|Institut de France|Rivers|Seine River
edanmdm-saam_1974.69.2	SAAM	Untitled	1.0	SAAM-1974.69.2_1	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1910	Architecture|Government|Florence|Cityscapes|Tower
edanmdm-saam_1985.66.391	SAAM	View in the Big Bend of the Upper Missouri	1.0	SAAM-1985.66.391_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Western|Landscapes|Missouri River|Rivers
edanmdm-saam_1909.7.66	SAAM	The Torrent	1.0	SAAM-1909.7.66_1	Painting	oil on canvas	John Henry Twachtman, born Cincinnati, OH 1853-died Gloucester, MA 1902	ca. 1900	Landscapes|Rivers
edanmdm-saam_1967.6.14	SAAM	Rooftops and Clouds, Paris	1.0	SAAM-1967.6.14_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	1910-1912	Weather|Architecture|Domestic|Cloud|Cityscapes|Streets
edanmdm-saam_1930.12.44	SAAM	Landscape	1.0	SAAM-1930.12.44_1	Painting	watercolor and pencil on paper	Walter Paris, born London, England 1842-died Washington, DC 1906	1883	Trees|Landscapes|Boats and boating|Architecture|Sailboats|Rivers|Islands|Rowboat|Poplar tree
edanmdm-saam_1930.12.10	SAAM	Maryland Wheat Fields	1.0	SAAM-1930.12.10_1	Painting	watercolor and pencil on paperboard	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.	Landscapes|Farms|Plains
edanmdm-saam_1909.7.79	SAAM	Housatonic Valley	1.0	SAAM-1909.7.79_1	Painting	oil on canvas	Alexander H. Wyant, born Evans Creek, OH 1836-died New York City 1892	ca. 1880-1890	Landscapes|Valleys|Housatonic River|Rivers|Housatonic Valley
edanmdm-saam_1983.83.240	SAAM	Forum from W.	1.0	SAAM-1983.83.240_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Ruins|Architecture|Religion|Cityscapes|Church buildings|Forum
edanmdm-saam_1984.23	SAAM	Winter Sunset	1.0	SAAM-1984.23_1	Painting	oil on wood mounted on wooden cradle	Birge Harrison, born Philadelphia, PA 1854-died Woodstock, NY 1929	ca. 1890	Sunset|Boats and boating|Coasts|Architecture|Winter|Sailboats|Time|Seasons|Harbors|Waterscapes
edanmdm-saam_1982.1.33	SAAM	Sailing Ship--off Coast of Maine	1.0	SAAM-1982.1.33_1	Painting	oil on canvas	William E. Norton, born Boston, MA 1843-died New York City 1916	1876	Sailing ships|Boats and boating|Landscapes|Architecture|Waterscapes|Sea
edanmdm-saam_1909.7.7	SAAM	Canal in Venice, San Trovaso Quarter	1.0	SAAM-1909.7.7_2	Painting	oil on canvas	Robert Frederick Blum, born Cincinnati, OH 1857-died New York City 1903	ca. 1885	Bridges|San Trovaso Quarter|Architecture|Canals|Domestic|Cityscapes|Apartment|Streets|Waterscapes
edanmdm-saam_1965.14.5	SAAM	Sketch for Lombardy Bleachery	1.0	SAAM-1965.14.5_1	Painting	oil on canvas	Herman Hartwich, born New York City 1853-died Munich, Germany 1926	1892	Landscapes|Coasts|Occupations|Domestic|Laundry
edanmdm-saam_1985.66.467	SAAM	White Wolves Attacking a Buffalo Bull	1.0	SAAM-1985.66.467_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832-1833	Animals|Evil|Violence|State of being|Wolf|Buffaloes
edanmdm-saam_1983.83.274	SAAM	Rain, Bellagio	1.0	SAAM-1983.83.274_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1898	Weather|Landscapes|Rain|Lake Como|Lakes
edanmdm-saam_1983.95.79	SAAM	Untitled (landscape with house in background)	1.0	SAAM-1983.95.79_2	Painting	oil on board	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.	Landscapes|Architecture|Domestic|Rivers|Dwellings
edanmdm-saam_1985.66.380	SAAM	Picturesque Clay Bluff, 1700 Miles above St. Louis	1.0	SAAM-1985.66.380_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Mountains|Western|Landscapes|Rivers
edanmdm-saam_1950.2.24D	SAAM	Smaller Spotted Beach Leaf Edge Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.24D_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1909.7.46	SAAM	A Family of Birches	1.0	SAAM-1909.7.46_1	Painting	oil on canvas	Willard L. Metcalf, born Lowell, MA 1858-died New York City 1925	1907	Trees|Boats and boating|Landscapes|Coasts|Waterscapes|Birch tree
edanmdm-saam_1962.13.6	SAAM	Pont du Gard, France	1.0	SAAM-1962.13.6_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1926	Bridges|Aqueduct|Landscapes|Architecture|Rivers|Gardon River|Pont du Gard
edanmdm-saam_1971.284	SAAM	Boudoir, Chateau de Chaalis	1.0	SAAM-1971.284_1	Painting	oil on paperboard	Walter Gay, born Hingham, MA 1856-died Breau, France 1937	1914	Chateau de Chaalis|Architecture|Watteau, Jean-Antoine|Chairs|Homage|Domestic|Bedroom|Tables|Castles|Couch|Furnishings
edanmdm-saam_1915.11.2	SAAM	Ancient Castle	1.0	SAAM-1915.11.2_1	Painting	watercolor on paperboard	Georgette Agutte, French, born Paris, France 1867-died Chamonix, France 1922	1903	Landscapes|Architecture|Carcassonne|Carcassone Castle|Castles
edanmdm-saam_1909.7.14	SAAM	Early Summer	1.0	SAAM-1909.7.14_1	Painting	oil on canvas	Charlotte B. Coman, born Waterville, NY 1833-died Yonkers, NY 1924	before 1910	Landscapes|Architecture|Farms|Farmhouse|Domestic|Summer|Seasons
edanmdm-saam_2020.20.16	SAAM	Woods in Winter	1.0	SAAM-2020.20.16_1	Painting	oil on canvas	John F. Carlson, born Kolsebro, Sweden 1874-died New York City 1945	ca. 1912	Weather|Landscapes|Winter|Snow|Forests and forestry|Seasons
edanmdm-saam_1977.1.7	SAAM	Untitled	1.0	SAAM-1977.1.7_1	Painting	oil on paperboard mounted on paperboard	Jasper Francis Cropsey, born Rossville, NY 1823-died Hastings-on-Hudson, NY 1900	1878	Sunset|Landscapes|Autumn|Time|Rivers|Seasons
edanmdm-saam_1983.95.163	SAAM	Vulture and Its Prey	1.0	SAAM-1983.95.163_1	Painting	oil on canvas	Robert S. Duncanson, born Seneca County, NY 1821/22-died Detroit, MI 1872	1844	Hunger|Animals|Vulture|State of being|Birds
edanmdm-saam_1984.162	SAAM	The Coast of Genoa	1.0	SAAM-1984.162_1	Painting	oil on canvas	Jasper Francis Cropsey, born Rossville, NY 1823-died Hastings-on-Hudson, NY 1900	1854	Landscapes|Coasts|Genoa|Harbors|Waterscapes
edanmdm-saam_1983.40	SAAM	The Subsiding of the Waters of the Deluge	1.0	SAAM-1983.40_1	Painting	oil on canvas	Thomas Cole, born Bolton-le-Moors, England 1801-died Catskill, NY 1848	1829	Mountains|Landscapes|Boats and boating|Disasters|Architecture|Religion|Bible, O.T.|Skull|Noah's Ark|Floods|Fragment|Noah
edanmdm-saam_1983.95.101	SAAM	Rocky Farm, Newport	1.0	SAAM-1983.95.101_2	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1891	Landscapes|Architecture|Farms|Farmhouse|Domestic
edanmdm-saam_1909.9.3	SAAM	Southwesterly Gale, St. Ives	1.0	SAAM-1909.9.3_1	Painting	oil on canvas	Frederick J. Waugh, born Bordentown, NJ 1861-died Provincetown, MA 1940	1907	Weather|Wind|Landscapes|Coasts|Storms|Channel|St. Ives|Waterscapes
edanmdm-saam_1979.98.440	SAAM	San Francisco Bay	1.0	SAAM-1979.98.440_1	Painting	oil on paperboard mounted on paperboard	Albert Bierstadt, born Solingen, Germany 1830-died New York City 1902	1871-1873	Landscapes|Coasts|San Francisco Bay|Bay|Waterscapes
edanmdm-saam_1991.56.381	SAAM	Fire Island Lighthouse	1.0	SAAM-1991.56.381_1	Painting	oil on canvas mounted on board	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889		Water|Landscapes|Boats and boating|Architecture|Sailboats|Fire Island|Beaches|Lighthouses
edanmdm-saam_1927.5.3	SAAM	The Parthenon, West Facade	1.0	SAAM-1927.5.3_1	Painting	watercolor	Henry Bacon, born Haverhill, MA 1839-died Cairo, Egypt 1912	n.d.	Ruins|Landscapes|Architecture|Temple|Parthenon
edanmdm-saam_1983.90.232	SAAM	Landscape	1.0	SAAM-1983.90.232_1	Painting	oil on canvas mounted on paperboard	R. G. Wilson, n.d.	n.d.	Mountains|Landscapes|Roads|Architecture|Farms|Farmhouse|Domestic
edanmdm-saam_1974.69.6	SAAM	Palazzo Barberini, Rome	1.0	SAAM-1974.69.6_1	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	ca. 1910	Architecture|Castles|Cityscapes|Barberini Palace
edanmdm-saam_1974.69.20	SAAM	On the Banks of the Rhine, near St. Germain at Mont d'Or	1.0	SAAM-1974.69.20_1	Painting	oil on fabric: canvas mounted on paperboard	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1878	Landscapes|Saint Germain|Rhine River|Rivers
edanmdm-saam_1985.66.384	SAAM	Fort Pierre, Mouth of the Teton River, 1200 Miles above Saint Louis	1.0	SAAM-1985.66.384_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Western|Landscapes|Architecture|Domestic|Teton River|Teepee|Fort|Rivers|Fort Pierre|Military
edanmdm-saam_1962.13.20B	SAAM	Latin Quarter, Paris	1.0	SAAM-1962.13.20B_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1880	Roof|Architecture|Cityscapes|Detail
edanmdm-saam_1962.13.42	SAAM	Wells Cathedral, England	1.0	SAAM-1962.13.42_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1905	Landscapes|Roads|Architecture|Religion|Wells Cathedral|Church buildings
edanmdm-saam_1929.6.76	SAAM	Snow in the Foothills	1.0	SAAM-1929.6.76_2	Painting	oil on canvas	Willard L. Metcalf, born Lowell, MA 1858-died New York City 1925	ca. 1920-1925	Trees|Mountains|Weather|Landscapes|Winter|Snow|Rivers|Seasons
edanmdm-saam_1952.13.4	SAAM	Piazza San Marco	1.0	SAAM-1952.13.4_1	Painting	watercolor	Henry Bacon, born Haverhill, MA 1839-died Cairo, Egypt 1912	1839-1912	St. Mark's Cathedral|Architecture|Religion|Cityscapes|Streets|Church buildings|St. Mark's Plaza
edanmdm-saam_1959.3.4	SAAM	Hill with Trees	1.0	SAAM-1959.3.4_1	Painting	oil on canvas	Eleanor Harris, born 1901-died 1942	n.d.	Mountains|Landscapes
edanmdm-saam_1929.6.26	SAAM	Garden in May	1.0	SAAM-1929.6.26_2	Painting	oil on canvas	Maria Oakey Dewing, born New York City 1845-died New York City 1927	1895	Landscapes|Roses|Gardens|Seasons|Plants|Spring
edanmdm-saam_2009.31.2	SAAM	Death	1.0	SAAM-2009.31.2_1	Painting	gouache and watercolor on paper mounted on paperboard	Oscar Bluemner, born Prenzlau, Germany 1867-died South Braintree, MA 1938	1926	Trees|Landscapes|Winter|State of being|Death|Seasons
edanmdm-saam_1985.66.388	SAAM	Fort Union, Mouth of the Yellowstone River, 2000 Miles above St. Louis	1.0	SAAM-1985.66.388_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Western|Landscapes|Architecture|Domestic|Teepee|Fort|Rivers|Yellowstone River|Fort Union|Military
edanmdm-saam_1921.6.2	SAAM	The Wanderlusters' Rest	1.0	SAAM-1921.6.2_1	Painting	oil on canvas	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1915	Trees|Amusements|Landscapes|Recreation
edanmdm-saam_1950.2.28C	SAAM	Porcelain-White Spider	1.0	SAAM-1950.2.28C_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Leaves|Animals|Insects|Spiders|Foliage
edanmdm-saam_1952.13.134	SAAM	Rue de Village	1.0	SAAM-1952.13.134_1	Painting	oil on wood	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Architecture|Domestic|Cities and towns|Cityscapes|Rue de Village|Streets|Dwellings
edanmdm-saam_1947.11.3	SAAM	December Uplands	1.0	SAAM-1947.11.3_1	Painting	oil on canvas	Bruce Crane, born New York City 1857-died Bronxville, NY 1937	1919	Trees|Landscapes|Winter|Farms|Seasons
edanmdm-saam_1965.14.9	SAAM	Meditation	1.0	SAAM-1965.14.9_2	Painting	oil on canvas	Herman Hartwich, born New York City 1853-died Munich, Germany 1926	1885	Animals|Monkeys
edanmdm-saam_1983.95.95	SAAM	Untitled (landscape, cloudy sky)	1.0	SAAM-1983.95.95_2	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.	Weather|Landscapes|Cloud|Forests and forestry
edanmdm-saam_1985.66.581-U	SAAM	Landscape Background	1.0	SAAM-1985.66.581-U_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1846-1848	Western|Landscapes
edanmdm-saam_1909.11.3	SAAM	Autumn	1.0	SAAM-1909.11.3_1	Painting	oil on canvas	Bruce Crane, born New York City 1857-died Bronxville, NY 1937	1909	Landscapes|Autumn|Forests and forestry|Seasons
edanmdm-saam_1909.7.23	SAAM	Birch-Clad Hills	1.0	SAAM-1909.7.23_1	Painting	oil on canvas	Ben Foster, born North Anson, ME 1852-died New York City 1926	ca. 1908	Trees|Landscapes|Plains|Birch tree
edanmdm-saam_1981.171A	SAAM	Inlet with Sailboat, Maine	1.0	SAAM-1981.171A_1	Painting	watercolor and pencil on paper	Maurice Prendergast, born St. John's, Newfoundland 1858-died New York City 1924	ca. 1913-1915	Landscapes|Boats and boating|Coasts|Architecture|Sailboats
edanmdm-saam_1974.93.16	SAAM	Untitled	1.0	SAAM-1974.93.16_1	Painting	watercolor, ink and pencil on fiberboard	Will Heer, n.d.	1920-1921	Landscapes|Architecture|Balconies|Domestic|Detail
edanmdm-saam_1983.83.180	SAAM	Venice	1.0	SAAM-1983.83.180_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Boats and boating|Landscapes|Coasts|Architecture|Sailboats|Waterscapes
edanmdm-saam_1977.107.1	SAAM	Among the Sierra Nevada, California	1.0	SAAM-1977.107.1_2	Painting	oil on canvas	Albert Bierstadt, born Solingen, Germany 1830-died New York City 1902	1868	Mountains|Landscapes|Animals|Waterfalls|Lakes|Birds|Sierra Nevada Mountains|Ducks
edanmdm-saam_1962.13.71	SAAM	Venice	1.0	SAAM-1962.13.71_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1933	Boats and boating|Architecture|Gondola|Cityscapes|Tower|Waterscapes|Wharf|Detail
edanmdm-saam_1929.6.67	SAAM	Niagara Falls	1.0	SAAM-1929.6.67_1	Painting	oil on wood	George Inness, born Newburgh, NY 1825-died Bridge of Allan, Scotland 1894	1885	Landscapes|Waterfalls|Niagara Falls
edanmdm-saam_1970.282	SAAM	View of Cuernavaca	1.0	SAAM-1970.282_1	Painting	watercolor	Henry Otto Wix, born Germany 1866-died Santa Barbara, CA 1922	n.d.	Mountains|Volcano|Landscapes|Roads|Cuernavaca|Architecture|Domestic|Dwellings
